cdli_id,factgrid_qid,artifact_label,write_action,claims_written,claims_skipped,write_status,write_error,label_collision_qid
465888,Q2063716,"Cuneiform Artifact RIMA 1.0.060.001, ex. 13",rewrite,11,1,written,,
247409,Q2063718,Cuneiform Tablet P247409,rewrite,10,1,written,,
340554,Q2063720,"Cuneiform Tablet BPOA 02, 1901",rewrite,11,1,written,,
342569,Q2063722,Cuneiform Tablet MW 0188/078,rewrite,7,1,written,,
369639,Q2063724,Cuneiform Artifact OBTI 209,rewrite,10,1,written,,
211269,Q2063726,Cuneiform Tablet YBC 15681,rewrite,11,1,written,,
316334,Q2063728,Cuneiform Tablet BM 015192,rewrite,11,1,written,,
245434,Q2063730,Cuneiform Tablet P245434,rewrite,10,1,written,,
578121,Q2063732,Cuneiform Tablet BM 053210,rewrite,9,1,written,,
598375,Q2063734,Cuneiform Artifact BM 086110,rewrite,10,1,written,,
3860,Q2063738,"Cuneiform Tablet ATU 7, pl. 073, W 20522,7",rewrite,9,1,written,,
505411,Q2063742,Cuneiform Tablet YBC 16388,rewrite,7,1,written,,
456311,Q2063743,Cuneiform Artifact CDLI Seals 003601 (composite),rewrite,10,0,written,,
553271,Q2063745,Cuneiform Tablet Nbn. 1010,rewrite,10,1,written,,
400571,Q2063747,Cuneiform Tablet K 13991,rewrite,10,1,written,,
374908,Q2063749,Cuneiform Tablet BM 094373,rewrite,11,1,written,,
326782,Q2063751,"Cuneiform Tablet CUSAS 30, 318",rewrite,9,1,written,,
548597,Q2063753,Cuneiform Artifact CDLI Seals 025982 (physical),rewrite,9,1,written,,
583493,Q2063755,Cuneiform Tablet BM 063363,rewrite,9,1,written,,
238104,Q2063757,Cuneiform Tablet ABL 0278,rewrite,11,1,written,,
2772,Q2063759,Cuneiform Tablet IM 045986,rewrite,10,1,written,,
556589,Q2063763,Cuneiform Tablet BM 034265,rewrite,8,1,written,,
224127,Q2063766,Cuneiform Artifact CDLI Seals 014090 (composite),rewrite,11,1,written,,
481236,Q2063768,"Cuneiform Tablet SANTAG 4, 094",rewrite,9,1,written,,
377627,Q2063770,Cuneiform Tablet BM 112871,rewrite,10,1,written,,
519432,Q2063774,"Cuneiform Tablet Nisaba 34, 1197",rewrite,10,1,written,,
259417,Q2063776,"Cuneiform Tablet BE 14, 038",rewrite,10,1,written,,
584356,Q2063778,Cuneiform Tablet BM 064471,rewrite,9,1,written,,
437602,Q2063782,"Cuneiform Tablet KBo 28, 153",rewrite,10,1,written,,
397473,Q2063786,Cuneiform Tablet TBP 05,rewrite,10,1,written,,
532762,Q2063788,Cuneiform Tablet SPAB 302,rewrite,11,1,written,,
344844,Q2063790,Cuneiform Tablet PRAK A 559,rewrite,11,1,written,,
564102,Q2063792,Cuneiform Tablet BM 038926,rewrite,8,1,written,,
241924,Q2063794,"Cuneiform Tablet ARET 13, 04",rewrite,11,1,written,,
586691,Q2063796,Cuneiform Tablet BM 067345,rewrite,9,1,written,,
501901,Q2063798,"Cuneiform Tablet TCTI 3, 06117",rewrite,11,1,written,,
552899,Q2063800,"Cuneiform Tablet PIHANS 86, pl. 22",rewrite,11,1,written,,
208048,Q2063802,Cuneiform Tablet BM 028659,rewrite,11,1,written,,
370418,Q2063804,"Cuneiform Tablet MVAG 18/6, 72-78",rewrite,11,1,written,,
583169,Q2063806,Cuneiform Tablet BM 063002,rewrite,10,1,written,,
223318,Q2063808,"Cuneiform Tablet TIM 05, 02",rewrite,9,1,written,,
2288,Q2063810,"Cuneiform Tablet ATU 6, pl. 063, W 15772,g",rewrite,10,1,written,,
537560,Q2063812,Cuneiform Artifact CDLI Seals 016851 (physical),rewrite,8,1,written,,
561300,Q2063814,Cuneiform Tablet BM 085176,rewrite,9,1,written,,
275578,Q2063816,Cuneiform Tablet N 0354,rewrite,11,1,written,,
392671,Q2063818,Cuneiform Tablet KTT 034,rewrite,10,1,written,,
210881,Q2063820,Cuneiform Tablet YBC 15071,rewrite,11,1,written,,
581154,Q2063824,Cuneiform Tablet BM 060724,rewrite,9,1,written,,
243919,Q2063826,"Cuneiform Tablet ARET 12, 0673",rewrite,10,1,written,,
297711,Q2063828,Cuneiform Tablet NBC 04692,rewrite,11,1,written,,
277545,Q2063830,Cuneiform Tablet NATN p. 59 catalogue,rewrite,10,1,written,,
419750,Q2063832,Cuneiform Tablet K 21471,rewrite,10,1,written,,
532298,Q2063836,"Cuneiform Tablet Mesopotamia 36, 098 HY 762/II",rewrite,10,1,written,,
418842,Q2063838,Cuneiform Tablet K 20421,rewrite,10,1,written,,
461598,Q2063840,Cuneiform Tablet CBS 02496.q,rewrite,7,1,written,,
296803,Q2063842,"Cuneiform Tablet YOS 13, 360",rewrite,10,2,written,,
498017,Q2063843,Cuneiform Artifact CDLI Seals 012086 (composite),rewrite,10,0,written,,
500613,Q2063845,Cuneiform Artifact CDLI Seals 012181 (composite),rewrite,10,0,written,,
405773,Q2063847,"Cuneiform Tablet ZA 073,114-120",rewrite,9,1,written,,
478243,Q2063849,Cuneiform Artifact CDLI Seals 011449 (physical),rewrite,9,1,written,,
240636,Q2063851,"Cuneiform Tablet ARET 10, 067",rewrite,10,1,written,,
216056,Q2063853,"Cuneiform Tablet OIP 053, 12",rewrite,10,1,written,,
556073,Q2063855,"Cuneiform Tablet AOAT 451, no. 200",rewrite,11,1,written,,
338266,Q2063857,"Cuneiform Artifact MSVO 2, ED seal no. 087",rewrite,10,1,written,,
393963,Q2063859,Cuneiform Tablet K 01670,rewrite,10,1,written,,
595547,Q2063861,Cuneiform Tablet BM 080745,rewrite,10,1,written,,
345756,Q2063863,Cuneiform Tablet BM 059903,rewrite,11,1,written,,
587983,Q2063866,Cuneiform Tablet BM 068915,rewrite,9,1,written,,
508223,Q2063868,Cuneiform Tablet Mustafa diss. 120,rewrite,10,1,written,,
330656,Q2063870,"Cuneiform Artifact AAICAB 1/4, TCICA 04",rewrite,10,1,written,,
523173,Q2063872,"Cuneiform Artifact RINBE 1/1, Nebuchadnezzar II 013 ex. 09",rewrite,10,0,written,,
575713,Q2063874,Cuneiform Tablet BM 050453,rewrite,9,1,written,,
248206,Q2063876,Cuneiform Tablet HMA 9-02479,rewrite,10,1,written,,
539987,Q2063878,Cuneiform Artifact CDLI Seals 019168 (physical),rewrite,7,1,written,,
600646,Q2063880,Cuneiform Tablet BM 099958,rewrite,10,1,written,,
283302,Q2063882,"Cuneiform Tablet MARV 7, 083",rewrite,11,1,written,,
426013,Q2063884,Cuneiform Tablet Sm 1608,rewrite,9,1,written,,
470673,Q2063886,Cuneiform Tablet PTS 2581,rewrite,10,1,written,,
559386,Q2063888,Cuneiform Tablet BM 029253,rewrite,11,1,written,,
337193,Q2063890,Cuneiform Tablet OIM A02621,rewrite,11,1,written,,
140663,Q2063892,"Cuneiform Tablet UTI 4, 2644",rewrite,11,1,written,,
592282,Q2063894,Cuneiform Tablet BM 073875,rewrite,9,1,written,,
254225,Q2063896,"Cuneiform Tablet ARM 01, 024 + M 05012",rewrite,11,1,written,,
568822,Q2063898,Cuneiform Tablet BM 043552,rewrite,8,1,written,,
569730,Q2063900,Cuneiform Tablet BM 044798,rewrite,8,1,written,,
351345,Q2063902,"Cuneiform Tablet ARM 14, 005",rewrite,11,1,written,,
447500,Q2063904,"Cuneiform Tablet KUB 58, 003",rewrite,10,1,written,,
307525,Q2063906,Cuneiform Tablet YBC 06493,rewrite,10,2,written,,
265981,Q2063908,Cuneiform Tablet CBS 10782,rewrite,10,1,written,,
542460,Q2063910,Cuneiform Artifact CDLI Seals 021606 (physical),rewrite,10,1,written,,
589564,Q2063912,Cuneiform Tablet BM 070541,rewrite,9,1,written,,
411360,Q2063914,"Cuneiform Tablet MSCT 17, 106",rewrite,9,1,written,,
601954,Q2063916,Cuneiform Tablet BM 110982,rewrite,11,1,written,,
8685,Q2063918,"Cuneiform Tablet MDP 17, 487",rewrite,10,1,written,,
547398,Q2063920,Cuneiform Artifact CDLI Seals 024826 (physical),rewrite,9,1,written,,
414498,Q2063922,"Cuneiform Tablet YOS 15, 077",rewrite,8,1,written,,
471961,Q2063924,"Cuneiform Tablet ARM 30, p. 416 M 06388",rewrite,11,1,written,,
538695,Q2063926,Cuneiform Artifact CDLI Seals 017870 (physical),rewrite,8,1,written,,
356480,Q2063928,"Cuneiform Tablet SLFN 80, 3N-T918,424",rewrite,10,1,written,,
353378,Q2063930,"Cuneiform Tablet ARM 23, 590",rewrite,11,1,written,,
378028,Q2063932,Cuneiform Tablet BM 086507,rewrite,10,1,written,,
305518,Q2063934,"Cuneiform Tablet YOS 12, 274",rewrite,10,2,written,,
469901,Q2063936,Cuneiform Tablet PTS 0290,rewrite,8,1,written,,
527999,Q2063938,"Cuneiform Tablet Akkadica Suppl. 10, 100",rewrite,11,1,written,,
574801,Q2063940,Cuneiform Tablet BM 070565,rewrite,7,1,written,,
425795,Q2063943,Cuneiform Tablet Sm 1185,rewrite,9,1,written,,
318280,Q2063945,Cuneiform Tablet BM 018698,rewrite,11,1,written,,
280484,Q2063947,Cuneiform Tablet N 6729,rewrite,8,1,written,,
329924,Q2063949,Cuneiform Tablet CUNES 48-06-316,rewrite,9,1,written,,
496459,Q2064550,"Cuneiform Tablet RA 022, 154",rewrite,10,1,written,,
233748,Q2142305,"Cuneiform Artifact RIME 3/1.01.07.037, ex. 0997",rewrite,11,1,written,,
593539,Q2142329,Cuneiform Tablet BM 076686,rewrite,9,1,written,,
349325,Q2142339,"Cuneiform Tablet AUWE 23, 332",rewrite,8,1,written,,
265128,Q2142345,"Cuneiform Tablet JNES 35, 264",rewrite,11,1,written,,
576095,Q2142367,Cuneiform Tablet BM 050969,rewrite,9,1,written,,
382221,Q2142403,Cuneiform Artifact RIMB 3.nn,rewrite,8,1,written,,
474630,Q2142417,Cuneiform Artifact CDLI Seals 007853 (physical),rewrite,9,1,written,,
571750,Q2142450,Cuneiform Tablet BM 048839,rewrite,8,1,written,,
591504,Q2142474,Cuneiform Tablet BM 072917,rewrite,9,1,written,,
422050,Q2142490,"Cuneiform Tablet CDLI Lexical 000076, ex. nn",rewrite,9,1,written,,
494464,Q2142498,Cuneiform Tablet P494464,rewrite,7,1,written,,
362075,Q2142517,"Cuneiform Tablet Nisaba 33, 1037",rewrite,11,1,written,,
267115,Q2142529,Cuneiform Tablet CBS 11982,rewrite,11,1,written,,
409300,Q2142533,"Cuneiform Tablet HSS 16, 298",rewrite,10,1,written,,
443543,Q2142534,"Cuneiform Tablet KBo 57, 135",rewrite,10,1,written,,
444286,Q2142581,"Cuneiform Tablet KUB 12, 061 + KUB 31, 118 + KUB 36, 037",rewrite,10,1,written,,
570842,Q2142640,Cuneiform Tablet BM 047195,rewrite,7,1,written,,
475922,Q2142650,Cuneiform Artifact CDLI Seals 009182 (physical),rewrite,9,1,written,,
546423,Q2142660,Cuneiform Artifact CDLI Seals 024062 (physical),rewrite,8,1,written,,
468613,Q2142681,Cuneiform Artifact CDLI Seals 012664 (physical),rewrite,9,1,written,,
355306,Q2142691,"Cuneiform Tablet ARM 28, 029",rewrite,11,1,written,,
424887,Q2142702,Cuneiform Tablet Rm 0947,rewrite,9,1,written,,
303566,Q2142705,Cuneiform Artifact NCBT 01519,rewrite,10,2,written,,
250266,Q2142713,Cuneiform Tablet AUAM 73.3193,rewrite,8,1,written,,
585117,Q2142717,Cuneiform Tablet BM 065441,rewrite,9,1,written,,
320206,Q2142724,Cuneiform Tablet BM 023004,rewrite,11,1,written,,
225366,Q2142745,"Cuneiform Artifact RIME 4.04.01.07, ex. 03",rewrite,11,1,written,,
258656,Q2142768,"Cuneiform Tablet PBS 08/2, 244",rewrite,11,1,written,,
533523,Q2142791,Cuneiform Artifact CDLI Seals 002811.2 (composite),rewrite,7,0,written,,
565343,Q2142797,"Cuneiform Tablet Wiseman, Iraq 30/2 (1968), p. 200-201, TR 2067",rewrite,10,0,written,,
451987,Q2142814,"Cuneiform Tablet BA 05, 644-645",rewrite,11,1,written,,
436443,Q2142825,"Cuneiform Tablet KBo 21, 047 + (?) KBo 23, 49 + KBo 24, 110 + KBo 38, 045",rewrite,10,1,written,,
396632,Q2142854,Cuneiform Tablet K 06557 + K 16900,rewrite,10,1,written,,
294097,Q2142863,"Cuneiform Tablet GCCI 1, 276",rewrite,10,1,written,,
505942,Q2142864,Cuneiform Tablet YBC 09850,rewrite,7,1,written,,
562486,Q2142869,Cuneiform Tablet BM 034006,rewrite,8,1,written,,
431386,Q2142926,Cuneiform Tablet SE 107,rewrite,6,1,written,,
340807,Q2142944,"Cuneiform Tablet BPOA 02, 2154",rewrite,11,1,written,,
460223,Q2142945,Cuneiform Tablet FLP 1727,rewrite,8,1,written,,
400822,Q2142947,"Cuneiform Tablet RINAP 5/2, Ashurbanipal 239 ex. 001",rewrite,11,1,written,,
245967,Q2142956,Cuneiform Tablet P245967,rewrite,10,1,written,,
579360,Q2142979,Cuneiform Tablet BM 055276,rewrite,9,1,written,,
3533,Q2142985,"Cuneiform Tablet W 20274,035",rewrite,10,1,written,,
341715,Q2142991,"Cuneiform Tablet ARM 09, 133",rewrite,11,1,written,,
239345,Q2143008,Cuneiform Tablet K 15288,rewrite,10,1,written,,
457150,Q2143035,Cuneiform Artifact CDLI Seals 004440 (composite),rewrite,10,0,written,,
244675,Q2143040,"Cuneiform Tablet ARET 12, 1373",rewrite,10,1,written,,
401730,Q2143064,"Cuneiform Tablet MC 25, 633",rewrite,10,1,written,,
552030,Q2143065,"Cuneiform Tablet CM 20, no. 026",rewrite,11,1,written,,
599134,Q2143079,Cuneiform Tablet BM 094297,rewrite,9,1,written,,
259944,Q2143081,Cuneiform Tablet CBS 03571,rewrite,9,1,written,,
397920,Q2143099,Cuneiform Tablet K 09117,rewrite,10,1,written,,
246648,Q2143102,Cuneiform Tablet P246648,rewrite,10,1,written,,
504650,Q2143109,Cuneiform Artifact CDLI Seals 013516 (physical),rewrite,9,1,written,,
368478,Q2143111,"Cuneiform Tablet TCL 32, 001",rewrite,9,1,written,,
210028,Q2143116,Cuneiform Tablet LB 2367,rewrite,11,1,written,,
339027,Q2143128,"Cuneiform Tablet BPOA 01, 0367",rewrite,11,1,written,,
557232,Q2143212,Cuneiform Tablet BM 033771,rewrite,9,1,written,,
566996,Q2143236,Cuneiform Tablet BM 041000,rewrite,10,1,written,,
452352,Q2143241,Cuneiform Tablet P452352,rewrite,10,1,written,,
315148,Q2143253,"Cuneiform Tablet CT 55, 755",rewrite,11,1,written,,
404532,Q2143292,Cuneiform Tablet K 19749,rewrite,10,1,written,,
344517,Q2143300,Cuneiform Tablet PRAK A 225,rewrite,8,1,written,,
312377,Q2143337,Cuneiform Tablet YBC 12433,rewrite,11,1,written,,
241477,Q2143376,Cuneiform Tablet P241477,rewrite,10,1,written,,
432953,Q2143393,Cuneiform Tablet DoCu 165,rewrite,7,1,written,,
455497,Q2143398,Cuneiform Artifact CDLI Seals 002787 (composite),rewrite,10,0,written,,
537833,Q2143445,Cuneiform Artifact CDLI Seals 017065 (physical),rewrite,8,1,written,,
368182,Q2143485,"Cuneiform Tablet BagM 13, 030, W 29248,25",rewrite,9,1,written,,
506397,Q2143491,Cuneiform Tablet EAH 00135,rewrite,7,1,written,,
296550,Q2143523,Cuneiform Tablet MLC 01908,rewrite,10,1,written,,
433641,Q2143537,Cuneiform Tablet 628,rewrite,10,1,written,,
393430,Q2143573,"Cuneiform Tablet HSS 09, 078",rewrite,10,1,written,,
418511,Q2143587,Cuneiform Tablet K 20011,rewrite,10,1,written,,
580315,Q2143627,Cuneiform Tablet BM 059280,rewrite,10,1,written,,
373664,Q2143643,"Cuneiform Tablet VS 28, 078",rewrite,10,1,written,,
560141,Q2143650,Cuneiform Artifact BM 015694,rewrite,9,1,written,,
518389,Q2143655,Cuneiform Tablet STUBM 094,rewrite,11,1,written,,
567684,Q2143679,Cuneiform Tablet BM 040265,rewrite,9,1,written,,
578988,Q2143733,Cuneiform Tablet BM 054761,rewrite,10,1,written,,
434184,Q2143738,"Cuneiform Tablet IBoT 02, 063",rewrite,10,1,written,,
291295,Q2143778,Cuneiform Tablet YBC 17020,rewrite,8,1,written,,
309491,Q2143790,Cuneiform Tablet YBC 08656,rewrite,10,1,written,,
582328,Q2143791,Cuneiform Tablet BM 062174,rewrite,9,1,written,,
327039,Q2143801,"Cuneiform Tablet CUSAS 37, 062",rewrite,9,1,written,,
274739,Q2143809,"Cuneiform Artifact BRM 3, 021a",rewrite,8,1,written,,
595814,Q2143812,Cuneiform Tablet BM 081284,rewrite,10,1,written,,
371659,Q2143894,"Cuneiform Tablet VS 04, 136",rewrite,8,1,written,,
441084,Q2143899,"Cuneiform Tablet KBo 45, 056",rewrite,10,1,written,,
304759,Q2143938,Cuneiform Tablet YBC 03319,rewrite,10,1,written,,
379269,Q2143965,Cuneiform Tablet BM 088170,rewrite,10,1,written,,
257059,Q2143995,Cuneiform Tablet UM 29-16-623,rewrite,11,1,written,,
350104,Q2144010,"Cuneiform Tablet ARM 10, 140",rewrite,11,1,written,,
352139,Q2144025,"Cuneiform Tablet ARM 21, 137",rewrite,11,1,written,,
568571,Q2144026,Cuneiform Tablet BM 049428,rewrite,11,1,written,,
306764,Q2144036,Cuneiform Tablet YBC 05715,rewrite,10,1,written,,
255064,Q2144047,"Cuneiform Tablet MCT 022, YBC 08595",rewrite,9,1,written,,
543621,Q2144099,Cuneiform Artifact LB 0930/8 (unpublished),rewrite,8,1,written,,
588725,Q2144109,Cuneiform Tablet BM 069556,rewrite,9,1,written,,
446741,Q2144116,"Cuneiform Tablet KUB 48, 125",rewrite,10,1,written,,
597829,Q2144117,Cuneiform Tablet BM 084022,rewrite,9,1,written,,
410121,Q2144128,Cuneiform Tablet CUNES 48-12-203,rewrite,9,1,written,,
420597,Q2144146,Cuneiform Tablet SMUI 1913.14.0215,rewrite,8,1,written,,
542933,Q2144147,Cuneiform Artifact CDLI Seals 022079 (physical),rewrite,8,1,written,,
447853,Q2144148,Cuneiform Tablet KuSa 1/1.30,rewrite,10,1,written,,
601407,Q2144150,Cuneiform Tablet BM 101505,rewrite,10,1,written,,
589837,Q2144163,Cuneiform Tablet BM 070859,rewrite,10,1,written,,
285686,Q2144175,"Cuneiform Artifact RIME 4.07.add02.01, ex. 01",rewrite,9,1,written,,
573297,Q2144215,Cuneiform Tablet NBDSPC no. 202,rewrite,11,1,written,,
234577,Q2144277,"Cuneiform Artifact RIME 3/1.01.07.072, ex. 01",rewrite,11,1,written,,
141422,Q2144278,"Cuneiform Tablet UTI 5, 3403",rewrite,11,1,written,,
307876,Q2144285,"Cuneiform Tablet YOS 07, 108",rewrite,11,1,written,,
594706,Q2144295,Cuneiform Tablet BM 079081,rewrite,10,1,written,,
202916,Q2144299,Cuneiform Tablet BM 024382,rewrite,11,1,written,,
509062,Q2144320,"Cuneiform Tablet BiMes 06, 072 TA 1930 T0493",rewrite,10,1,written,,
471432,Q2144324,Cuneiform Tablet PTS 3340,rewrite,9,1,written,,
522332,Q2144329,Cuneiform Artifact CDLI Seals 015334 (physical),rewrite,7,1,written,,
513896,Q2144341,"Cuneiform Tablet Shemshara 1, 011",rewrite,11,1,written,,
387023,Q2144356,"Cuneiform Tablet TCL 11, 208",rewrite,10,1,written,,
367277,Q2144367,"Cuneiform Tablet CT 57, 0135",rewrite,11,1,written,,
574552,Q2144381,Cuneiform Tablet BM 059250 + BM 059965,rewrite,8,1,written,,
352093,Q2144412,"Cuneiform Tablet ARM 21, 091",rewrite,11,1,written,,
399197,Q2144442,Cuneiform Tablet Zukunftsbewältigung 533,rewrite,11,1,written,,
408842,Q2144457,"Cuneiform Tablet HSS 14, 579",rewrite,10,1,written,,
597983,Q2144458,Cuneiform Tablet BM 084195,rewrite,10,1,written,,
468243,Q2144473,"Cuneiform Tablet UET 8/1, 0055",rewrite,8,1,written,,
443113,Q2144482,"Cuneiform Tablet KBo 53, 310",rewrite,10,1,written,,
415773,Q2144483,Cuneiform Tablet P415773,rewrite,9,1,written,,
383963,Q2144490,"Cuneiform Tablet OIP 092, 1277",rewrite,10,1,written,,
303136,Q2144522,Cuneiform Tablet NCBT 01083,rewrite,11,1,written,,
260280,Q2144539,Cuneiform Tablet CBS 03952,rewrite,10,1,written,,
414861,Q2144570,"Cuneiform Tablet UET 4, 0165",rewrite,10,1,written,,
546073,Q2144575,Cuneiform Artifact CDLI Seals 023744 (physical),rewrite,8,1,written,,
511901,Q2144593,Cuneiform Artifact CDLI Seals 013369 (physical),rewrite,11,1,written,,
333580,Q2144610,Cuneiform Tablet ILAJ III 34,rewrite,9,1,written,,
354844,Q2144627,"Cuneiform Tablet ARM 26/2, 287",rewrite,11,1,written,,
251924,Q2144645,"Cuneiform Tablet CUSAS 36, 090",rewrite,9,1,written,,
139740,Q2144679,"Cuneiform Tablet UTI 3, 1721",rewrite,11,1,written,,
596691,Q2144690,Cuneiform Tablet BM 083085,rewrite,9,1,written,,
496009,Q2144696,"Cuneiform Tablet MDP 09, 006",rewrite,11,1,written,,
265578,Q2144702,Cuneiform Tablet CBS 10354,rewrite,8,1,written,,
141588,Q2144715,"Cuneiform Tablet UTI 6, 3579",rewrite,11,1,written,,
593169,Q2144720,Cuneiform Tablet BM 076194,rewrite,10,1,written,,
233318,Q2144738,"Cuneiform Artifact RIME 3/1.01.07.037, ex. 0567",rewrite,11,1,written,,
200881,Q2144750,Cuneiform Tablet NBC 05753,rewrite,11,1,written,,
218048,Q2144752,Cuneiform Tablet P218048,rewrite,10,1,written,,
362425,Q2144758,"Cuneiform Tablet Nisaba 33, 631",rewrite,11,1,written,,
267545,Q2144771,"Cuneiform Tablet PBS 02/1, 037",rewrite,10,1,written,,
542899,Q2144778,Cuneiform Artifact CDLI Seals 022045 (physical),rewrite,9,1,written,,
591154,Q2144815,Cuneiform Tablet BM 072479,rewrite,9,1,written,,
382671,Q2144845,Cuneiform Artifact CDLI Seals 001403 (physical),rewrite,8,1,written,,
409750,Q2144877,Cuneiform Tablet CUNES 48-10-046,rewrite,7,1,written,,
494034,Q2144911,"Cuneiform Tablet Syria 58, 090 AO 24185",rewrite,10,1,written,,
571300,Q2144936,Cuneiform Tablet BM 048058,rewrite,8,1,written,,
349775,Q2146011,"Cuneiform Tablet AOAT 275, 604, BM 073028",rewrite,9,1,written,,
527560,Q2146020,Cuneiform Tablet BM 097331,rewrite,9,1,written,,
422400,Q2146027,Cuneiform Tablet BM 122614,rewrite,7,1,written,,
474260,Q2146029,Cuneiform Artifact CDLI Seals 007483 (physical),rewrite,9,1,written,,
471598,Q2146056,"Cuneiform Tablet Nisaba 34, 0359",rewrite,10,1,written,,
522298,Q2146061,Cuneiform Artifact CDLI Seals 015300 (physical),rewrite,5,1,written,,
356879,Q2146078,Cuneiform Tablet Ist Ni 09531,rewrite,10,1,written,,
401360,Q2146100,Cuneiform Tablet K 15441,rewrite,10,1,written,,
387189,Q2146141,"Cuneiform Tablet TCL 13, 124",rewrite,10,1,written,,
457500,Q2146147,Cuneiform Artifact CDLI Seals 004790 (composite),rewrite,10,0,written,,
504200,Q2146179,Cuneiform Tablet RS 94.2590,rewrite,9,0,written,,
599564,Q2146189,Cuneiform Tablet BM 095262 + BM 095328,rewrite,11,1,written,,
239715,Q2146194,Cuneiform Tablet K 19021,rewrite,10,1,written,,
552460,Q2146233,Cuneiform Tablet Cyr. 217,rewrite,11,1,written,,
579730,Q2146245,Cuneiform Tablet BM 058643,rewrite,9,1,written,,
317525,Q2146255,Cuneiform Tablet BM 016212,rewrite,11,1,written,,
244225,Q2146271,"Cuneiform Tablet ARET 12, 0940",rewrite,10,1,written,,
528695,Q2146288,Cuneiform Artifact CDLI Seals 015691 (physical),rewrite,7,1,written,,
341345,Q2146302,"Cuneiform Tablet ARM 07, 142",rewrite,11,1,written,,
224824,Q2146316,"Cuneiform Tablet TIM 07, 132",rewrite,10,1,written,,
404498,Q2146392,Cuneiform Tablet K 19713,rewrite,10,1,written,,
557398,Q2146414,Cuneiform Tablet BM 036130,rewrite,8,1,written,,
564801,Q2146432,Cuneiform Tablet BM 040036,rewrite,8,1,written,,
346480,Q2146469,"Cuneiform Tablet UET 6, 0441",rewrite,10,1,written,,
368028,Q2146518,"Cuneiform Tablet CT 57, 0889",rewrite,11,1,written,,
537999,Q2146521,Cuneiform Artifact CDLI Seals 017174 (physical),rewrite,8,1,written,,
565713,Q2146581,"Cuneiform Tablet OrNS 63/4 (1994) p. 305-344, L91-455A",rewrite,11,0,written,,
210478,Q2146584,"Cuneiform Tablet BPOA 06, 0701",rewrite,11,1,written,,
246218,Q2146599,Cuneiform Tablet P246218,rewrite,10,1,written,,
396262,Q2146633,"Cuneiform Tablet CT 28, pl. 16, K 12534",rewrite,11,1,written,,
460673,Q2146677,Cuneiform Tablet FLP 2286,rewrite,8,1,written,,
533173,Q2146704,Cuneiform Tablet PFa 02,rewrite,10,0,written,,
293302,Q2146708,Cuneiform Tablet NBC 11489,rewrite,10,1,written,,
436013,Q2146712,"Cuneiform Tablet KBo 18, 026",rewrite,10,1,written,,
585547,Q2146717,"Cuneiform Tablet Kaskal 6, 175 no. 13",rewrite,11,1,written,,
