review_decision,review_notes,old_cdli_id,canonical_factgrid_qid,canonical_factgrid_url,duplicate_factgrid_qid,duplicate_factgrid_url,canonical_label,duplicate_label_to_preserve,all_labels_seen,duplicate_group_qids,duplicate_count_for_cdli_id,reuse_pool_status,future_reuse_status,source_duplicate_audit,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3
,,P020471,Q894487,https://database.factgrid.de/wiki/Item:Q894487,Q2047085,https://database.factgrid.de/wiki/Item:Q2047085,Cuneiform Tablet HS 807,Cuneiform Tablet HS 807,"Cuneiform Tablet HS 807 | Cuneiform Tablet TMH 05, 057",Q2047085,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020472,Q894226,https://database.factgrid.de/wiki/Item:Q894226,Q2047087,https://database.factgrid.de/wiki/Item:Q2047087,Cuneiform Tablet HS 808,Cuneiform Tablet HS 808,"Cuneiform Tablet HS 808 | Cuneiform Tablet TMH 05, 058",Q2047087,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020473,Q893894,https://database.factgrid.de/wiki/Item:Q893894,Q2047089,https://database.factgrid.de/wiki/Item:Q2047089,Cuneiform Tablet HS 809,Cuneiform Tablet HS 809,"Cuneiform Tablet HS 809 | Cuneiform Tablet TMH 05, 059",Q2047089,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020474,Q894496,https://database.factgrid.de/wiki/Item:Q894496,Q2047091,https://database.factgrid.de/wiki/Item:Q2047091,Cuneiform Tablet HS 810,Cuneiform Tablet HS 810,"Cuneiform Tablet HS 810 | Cuneiform Tablet TMH 05, 060",Q2047091,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020475,Q894735,https://database.factgrid.de/wiki/Item:Q894735,Q2047093,https://database.factgrid.de/wiki/Item:Q2047093,Cuneiform Tablet HS 811,Cuneiform Tablet HS 811,"Cuneiform Tablet HS 811 | Cuneiform Tablet TMH 05, 061",Q2047093,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020476,Q894109,https://database.factgrid.de/wiki/Item:Q894109,Q2047096,https://database.factgrid.de/wiki/Item:Q2047096,Cuneiform Tablet HS 812,Cuneiform Tablet HS 812,"Cuneiform Tablet HS 812 | Cuneiform Tablet TMH 05, 062",Q2047096,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020477,Q896999,https://database.factgrid.de/wiki/Item:Q896999,Q2047098,https://database.factgrid.de/wiki/Item:Q2047098,Cuneiform Tablet HS 813,Cuneiform Tablet HS 813,"Cuneiform Tablet HS 813 | Cuneiform Tablet TMH 05, 063",Q2047098,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020478,Q894131,https://database.factgrid.de/wiki/Item:Q894131,Q2047100,https://database.factgrid.de/wiki/Item:Q2047100,Cuneiform Tablet HS 814,Cuneiform Tablet HS 814,"Cuneiform Tablet HS 814 | Cuneiform Tablet TMH 05, 064",Q2047100,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020480,Q894203,https://database.factgrid.de/wiki/Item:Q894203,Q2047102,https://database.factgrid.de/wiki/Item:Q2047102,Cuneiform Tablet HS 816,Cuneiform Tablet HS 816,"Cuneiform Tablet HS 816 | Cuneiform Tablet TMH 05, 066",Q2047102,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020481,Q897000,https://database.factgrid.de/wiki/Item:Q897000,Q2047104,https://database.factgrid.de/wiki/Item:Q2047104,Cuneiform Tablet HS 817,Cuneiform Tablet HS 817,"Cuneiform Tablet HS 817 | Cuneiform Tablet TMH 05, 067",Q2047104,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020482,Q894299,https://database.factgrid.de/wiki/Item:Q894299,Q2047106,https://database.factgrid.de/wiki/Item:Q2047106,Cuneiform Tablet HS 818,Cuneiform Tablet HS 818,"Cuneiform Tablet HS 818 | Cuneiform Tablet TMH 05, 068",Q2047106,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020483,Q894618,https://database.factgrid.de/wiki/Item:Q894618,Q2047108,https://database.factgrid.de/wiki/Item:Q2047108,Cuneiform Tablet HS 819,Cuneiform Tablet HS 819,"Cuneiform Tablet HS 819 | Cuneiform Tablet TMH 05, 069",Q2047108,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020484,Q894753,https://database.factgrid.de/wiki/Item:Q894753,Q2047110,https://database.factgrid.de/wiki/Item:Q2047110,Cuneiform Tablet HS 820,Cuneiform Tablet HS 820,"Cuneiform Tablet HS 820 | Cuneiform Tablet TMH 05, 070",Q2047110,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020485,Q894804,https://database.factgrid.de/wiki/Item:Q894804,Q2047112,https://database.factgrid.de/wiki/Item:Q2047112,Cuneiform Tablet HS 821,Cuneiform Tablet HS 821,"Cuneiform Tablet HS 821 | Cuneiform Tablet TMH 05, 071",Q2047112,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020486,Q893924,https://database.factgrid.de/wiki/Item:Q893924,Q2047114,https://database.factgrid.de/wiki/Item:Q2047114,Cuneiform Tablet HS 822,Cuneiform Tablet HS 822,"Cuneiform Tablet HS 822 | Cuneiform Tablet TMH 05, 072",Q2047114,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020487,Q894140,https://database.factgrid.de/wiki/Item:Q894140,Q897001,https://database.factgrid.de/wiki/Item:Q897001,Cuneiform Tablet HS 823,Cuneiform Tablet HS 823,"Cuneiform Tablet HS 823 | Cuneiform Tablet HS 0823 | Cuneiform Tablet TMH 05, 073",Q897001|Q2047116,2,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020487,Q894140,https://database.factgrid.de/wiki/Item:Q894140,Q2047116,https://database.factgrid.de/wiki/Item:Q2047116,Cuneiform Tablet HS 823,Cuneiform Tablet HS 823,"Cuneiform Tablet HS 823 | Cuneiform Tablet HS 0823 | Cuneiform Tablet TMH 05, 073",Q897001|Q2047116,2,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020488,Q894407,https://database.factgrid.de/wiki/Item:Q894407,Q2047118,https://database.factgrid.de/wiki/Item:Q2047118,Cuneiform Tablet HS 824,Cuneiform Tablet HS 824,"Cuneiform Tablet HS 824 | Cuneiform Tablet TMH 05, 074",Q2047118,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020489,Q894704,https://database.factgrid.de/wiki/Item:Q894704,Q2047120,https://database.factgrid.de/wiki/Item:Q2047120,Cuneiform Tablet HS 825,Cuneiform Tablet HS 825,"Cuneiform Tablet HS 825 | Cuneiform Tablet TMH 05, 075",Q2047120,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020490,Q893970,https://database.factgrid.de/wiki/Item:Q893970,Q2047122,https://database.factgrid.de/wiki/Item:Q2047122,Cuneiform Tablet HS 826,Cuneiform Tablet HS 826,"Cuneiform Tablet HS 826 | Cuneiform Tablet TMH 05, 076",Q2047122,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020491,Q894466,https://database.factgrid.de/wiki/Item:Q894466,Q2047124,https://database.factgrid.de/wiki/Item:Q2047124,Cuneiform Tablet HS 827,Cuneiform Tablet HS 827,"Cuneiform Tablet HS 827 | Cuneiform Tablet TMH 05, 077",Q2047124,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020492,Q897002,https://database.factgrid.de/wiki/Item:Q897002,Q2047126,https://database.factgrid.de/wiki/Item:Q2047126,Cuneiform Tablet HS 828,Cuneiform Tablet HS 828,"Cuneiform Tablet HS 828 | Cuneiform Tablet TMH 05, 078",Q2047126,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020493,Q894350,https://database.factgrid.de/wiki/Item:Q894350,Q2047128,https://database.factgrid.de/wiki/Item:Q2047128,Cuneiform Tablet HS 829,Cuneiform Tablet HS 829,"Cuneiform Tablet HS 829 | Cuneiform Tablet TMH 05, 079",Q2047128,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020494,Q897003,https://database.factgrid.de/wiki/Item:Q897003,Q2047130,https://database.factgrid.de/wiki/Item:Q2047130,Cuneiform Tablet HS 830,Cuneiform Tablet HS 830,"Cuneiform Tablet HS 830 | Cuneiform Tablet TMH 05, 080",Q2047130,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020495,Q894439,https://database.factgrid.de/wiki/Item:Q894439,Q2047132,https://database.factgrid.de/wiki/Item:Q2047132,Cuneiform Tablet HS 831,Cuneiform Tablet HS 831,"Cuneiform Tablet HS 831 | Cuneiform Tablet TMH 05, 081",Q2047132,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020496,Q894829,https://database.factgrid.de/wiki/Item:Q894829,Q2047134,https://database.factgrid.de/wiki/Item:Q2047134,Cuneiform Tablet HS 832,Cuneiform Tablet HS 832,"Cuneiform Tablet HS 832 | Cuneiform Tablet TMH 05, 082",Q2047134,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020497,Q893960,https://database.factgrid.de/wiki/Item:Q893960,Q2047136,https://database.factgrid.de/wiki/Item:Q2047136,Cuneiform Tablet HS 833,Cuneiform Tablet HS 833,"Cuneiform Tablet HS 833 | Cuneiform Tablet TMH 05, 083",Q2047136,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020498,Q894164,https://database.factgrid.de/wiki/Item:Q894164,Q2047138,https://database.factgrid.de/wiki/Item:Q2047138,Cuneiform Tablet HS 834,Cuneiform Tablet HS 834,"Cuneiform Tablet HS 834 | Cuneiform Tablet TMH 05, 084",Q2047138,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020499,Q894277,https://database.factgrid.de/wiki/Item:Q894277,Q2047140,https://database.factgrid.de/wiki/Item:Q2047140,Cuneiform Tablet HS 835,Cuneiform Tablet HS 835,"Cuneiform Tablet HS 835 | Cuneiform Tablet TMH 05, 085",Q2047140,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P020500,Q893884,https://database.factgrid.de/wiki/Item:Q893884,Q2047142,https://database.factgrid.de/wiki/Item:Q2047142,Cuneiform Tablet HS 836,Cuneiform Tablet HS 836,"Cuneiform Tablet HS 836 | Cuneiform Tablet TMH 05, 086",Q2047142,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
