reuse_pool_status,reuse_candidate_class,qid_available_for_future_entity,canonical_factgrid_qid,old_cdli_id,old_duplicate_label_to_preserve,canonical_label,old_aliases_to_preserve,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3,future_entity_type,future_entity_label,future_reuse_status,source_duplicate_audit,human_review_decision,human_review_notes
candidate,duplicate_p692_cdli_artifact,Q1365927,Q1363303,P535020,Cuneiform Tablet Kt 94/k 857b (AKT 6c 554),Cuneiform Tablet Kt 94/k 857b (AKT 6c 554),Cuneiform Tablet Kt 94/k 857b (AKT 6c 554) | Cuneiform Tablet Kt 94/k 857a (AKT 6c 553),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1365997,Q1363901,P534912,Cuneiform Tablet Kt 94/k 862a (AKT 6b 441),Cuneiform Tablet Kt 94/k 862a (AKT 6b 441),Cuneiform Tablet Kt 94/k 862a (AKT 6b 441) | Cuneiform Tablet Kt 94/k 862b (AKT 6b 442),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366101,Q1365896,P536340,Cuneiform Tablet Kt 91/k 386 envelope (AKT 8 207),Cuneiform Tablet Kt 91/k 386 envelope (AKT 8 207),Cuneiform Tablet Kt 91/k 386 envelope (AKT 8 207) | Cuneiform Tablet Kt 91/k 386 mirror (AKT 8 207),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366115,Q1366003,P536194,Cuneiform Tablet Kt 91/k 489a (AKT 8 60a),Cuneiform Tablet Kt 91/k 489a (AKT 8 60a),Cuneiform Tablet Kt 91/k 489a (AKT 8 60a) | Cuneiform Tablet Kt 91/k 489b (AKT 8 60b),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366121,Q1365310,P534811,Cuneiform Tablet Kt 94/k 595b (AKT 6b 327),Cuneiform Tablet Kt 94/k 595b (AKT 6b 327),Cuneiform Tablet Kt 94/k 595b (AKT 6b 327) | Cuneiform Tablet Kt 94/k 595A (AKT 6b 326),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366162,Q1364926,P536198,Cuneiform Tablet Kt 91/k 477A (AKT 8 64a),Cuneiform Tablet Kt 91/k 477A (AKT 8 64a),Cuneiform Tablet Kt 91/k 477A (AKT 8 64a) | Cuneiform Tablet Kt 91/k 477B (AKT 8 64b),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366170,Q1363794,P536234,Cuneiform Tablet Kt 91/k 488a (AKT 8 99),Cuneiform Tablet Kt 91/k 488a (AKT 8 99),Cuneiform Tablet Kt 91/k 488a (AKT 8 99) | Cuneiform Tablet Kt 91/k 488b (AKT 8 99),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366173,Q1364117,P534868,Cuneiform Tablet Kt 94/k 637 (AKT 6b 391),Cuneiform Tablet Kt 94/k 637 (AKT 6b 391),Cuneiform Tablet Kt 94/k 637 (AKT 6b 391) | Cuneiform Tablet Kt 94/k 604 (AKT 6b 390),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366181,Q1365196,P536359,Cuneiform Tablet Kt 92/k 171B (AKT 8 226),Cuneiform Tablet Kt 92/k 171B (AKT 8 226),Cuneiform Tablet Kt 92/k 171B (AKT 8 226) | Cuneiform Tablet Kt 92/k 171A (AKT 8 226),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366667,Q1364286,P534806,Cuneiform Tablet Kt 95/k 397 (AKT 6b 321),Cuneiform Tablet Kt 95/k 397 (AKT 6b 321),Cuneiform Tablet Kt 95/k 397 (AKT 6b 321) | Cuneiform Tablet Kt 94/k 1640 (AKT 6b 320 mirror) | Cuneiform Tablet Kt 94/k 1640 (AKT 6b 320),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366760,Q1366576,P535086,Cuneiform Tablet Kt 94/k 871b (AKT 6c 630),Cuneiform Tablet Kt 94/k 871b (AKT 6c 630),Cuneiform Tablet Kt 94/k 871b (AKT 6c 630) | Cuneiform Tablet Kt 94/k 871a (AKT 6c 629),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366808,Q1363407,P535091,Cuneiform Tablet Kt 94/k 1420a+899 (AKT 6c 635),Cuneiform Tablet Kt 94/k 1420a+899 (AKT 6c 635),Cuneiform Tablet Kt 94/k 1420a+899 (AKT 6c 635) | Cuneiform Tablet Kt 94/k 1398 (AKT 6c 636),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1366952,Q1361440,P405476,Cuneiform Tablet AKT 6b 330,Cuneiform Tablet AKT 6b 330,Cuneiform Tablet AKT 6b 330 | Cuneiform Tablet Kt 94/k 1106 (AKT 6b 330),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367016,Q1363008,P535043,Cuneiform Tablet Kt 94/k 888b (AKT 6c 580),Cuneiform Tablet Kt 94/k 888b (AKT 6c 580),Cuneiform Tablet Kt 94/k 888b (AKT 6c 580) | Cuneiform Tablet Kt 94/k 888a (AKT 6c 579),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367040,Q1363998,P536290,Cuneiform Tablet Kt 91/k 286 (AKT 8 157),Cuneiform Tablet Kt 91/k 286 (AKT 8 157),Cuneiform Tablet Kt 91/k 286 (AKT 8 157) | Cuneiform Tablet Kt 91/k 374 (AKT 8 154),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367122,Q1365219,P535108,Cuneiform Tablet Kt 94/k 1535 (AKT 6e 1182),Cuneiform Tablet Kt 94/k 1535 (AKT 6e 1182),Cuneiform Tablet Kt 94/k 1535 (AKT 6e 1182) | Cuneiform Tablet Kt 94/k 1003 (AKT 6c 653),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367225,Q1365497,P535079,Cuneiform Tablet Kt 94/k 1012 (AKT 6c 621),Cuneiform Tablet Kt 94/k 1012 (AKT 6c 621),Cuneiform Tablet Kt 94/k 1012 (AKT 6c 621) | Cuneiform Tablet Kt 94/k 1432 (AKT 6c 620),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367239,Q1365466,P498802,Cuneiform Tablet Kt 89/k 315 (AKT 5 74a),Cuneiform Tablet Kt 89/k 315 (AKT 5 74a),Cuneiform Tablet Kt 89/k 315 (AKT 5 74a) | Cuneiform Tablet Kt 89/k 315 (AKT 5 74b),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367254,Q1362553,P499000,Cuneiform Tablet AKT 6a 194bis,Cuneiform Tablet AKT 6a 194bis,Cuneiform Tablet AKT 6a 194bis | Cuneiform Tablet Kt 94/k 954 (AKT 6a 193),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367316,Q1366588,P535038,Cuneiform Tablet Kt 94/k 1034a (AKT 6c 573),Cuneiform Tablet Kt 94/k 1034a (AKT 6c 573),Cuneiform Tablet Kt 94/k 1034a (AKT 6c 573) | Cuneiform Tablet Kt 94/k 1034b (AKT 6c 574),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367319,Q1363064,P534878,Cuneiform Tablet Kt 94/k 1180a (AKT 6b 403),Cuneiform Tablet Kt 94/k 1180a (AKT 6b 403),Cuneiform Tablet Kt 94/k 1180a (AKT 6b 403) | Cuneiform Tablet Kt 94/k 1180b (AKT 6b 404),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367334,Q1364782,P535434,Cuneiform Tablet Kt 94/k 1161 (AKT 6d 806a),Cuneiform Tablet Kt 94/k 1161 (AKT 6d 806a),Cuneiform Tablet Kt 94/k 1161 (AKT 6d 806a) | Cuneiform Tablet Kt 94/k 1225 (AKT 6d 806),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367406,Q1364525,P535493,Cuneiform Tablet Kt 94/k 1787b (AKT 6d 735),Cuneiform Tablet Kt 94/k 1787b (AKT 6d 735),Cuneiform Tablet Kt 94/k 1787b (AKT 6d 735) | Cuneiform Tablet Kt 94/k 1787a (AKT 6d 734),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367471,Q1366245,P535404,Cuneiform Tablet Kt 94/k 887b (AKT 6d 845),Cuneiform Tablet Kt 94/k 887b (AKT 6d 845),Cuneiform Tablet Kt 94/k 887b (AKT 6d 845) | Cuneiform Tablet Kt 94/k 887a (AKT 6d 844),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367557,Q1365293,P535377,Cuneiform Tablet Kt 94/k 598b (AKT 6d 782),Cuneiform Tablet Kt 94/k 598b (AKT 6d 782),Cuneiform Tablet Kt 94/k 598b (AKT 6d 782) | Cuneiform Tablet Kt 94/k 598a (AKT 6d 781),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367592,Q1366323,P535124,Cuneiform Tablet Kt 94/k 858b (AKT 6c 671),Cuneiform Tablet Kt 94/k 858b (AKT 6c 671),Cuneiform Tablet Kt 94/k 858b (AKT 6c 671) | Cuneiform Tablet Kt 94/k 858a (AKT 6c 670),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367619,Q1364553,P534822,Cuneiform Tablet Kt 94/k 1434 (AKT 6b 339),Cuneiform Tablet Kt 94/k 1434 (AKT 6b 339),Cuneiform Tablet Kt 94/k 1434 (AKT 6b 339) | Cuneiform Tablet Kt 94/k 1387 (AKT 6b 340),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367796,Q1364737,P534855,Cuneiform Tablet Kt 94/k 601b (AKT 6b 377),Cuneiform Tablet Kt 94/k 601b (AKT 6b 377),Cuneiform Tablet Kt 94/k 601b (AKT 6b 377) | Cuneiform Tablet Kt 94/k 601a (AKT 6b 376),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367822,Q1365232,P534876,Cuneiform Tablet Kt 94/k 592a (AKT 6b 400),Cuneiform Tablet Kt 94/k 592a (AKT 6b 400),Cuneiform Tablet Kt 94/k 592a (AKT 6b 400) | Cuneiform Tablet Kt 94/k 592b (AKT 6b 401),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367849,Q1366613,P535766,Cuneiform Tablet Kt 94/k 900 (AKT 6e 1154),Cuneiform Tablet Kt 94/k 900 (AKT 6e 1154),Cuneiform Tablet Kt 94/k 900 (AKT 6e 1154) | Cuneiform Tablet Kt 94/k 900 (AKT 6e 1154 mirror),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367922,Q1363096,P534820,Cuneiform Tablet Kt 94/k 959 (AKT 6b 337b),Cuneiform Tablet Kt 94/k 959 (AKT 6b 337b),Cuneiform Tablet Kt 94/k 959 (AKT 6b 337b) | Cuneiform Tablet Kt 94/k 892 (AKT 6e 1026),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1367998,Q1367758,P534886,Cuneiform Tablet Kt 94/k 588a (AKT 6b 412 mirror),Cuneiform Tablet Kt 94/k 588a (AKT 6b 412 mirror),Cuneiform Tablet Kt 94/k 588a (AKT 6b 412 mirror) | Cuneiform Tablet Kt 94/k 588a (AKT 6b 412),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1368114,Q1363314,P535382,Cuneiform Tablet Kt 94/k 607a (AKT 6d 791),Cuneiform Tablet Kt 94/k 607a (AKT 6d 791),Cuneiform Tablet Kt 94/k 607a (AKT 6d 791) | Cuneiform Tablet Kt 94/k 607b (AKT 6d 792),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1368127,Q1366232,P535378,Cuneiform Tablet Kt 94/k 600b (AKT 6d 739),Cuneiform Tablet Kt 94/k 600b (AKT 6d 739),Cuneiform Tablet Kt 94/k 600b (AKT 6d 739) | Cuneiform Tablet Kt 94/k 600a (AKT 6d 738),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1368178,Q1365040,P535396,Cuneiform Tablet Kt 94/k 866a (AKT 6d 815),Cuneiform Tablet Kt 94/k 866a (AKT 6d 815),Cuneiform Tablet Kt 94/k 866a (AKT 6d 815) | Cuneiform Tablet Kt 94/k 866b (AKT 6d 816),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q1368185,Q1364857,P534852,Cuneiform Tablet Kt 94/k 1145a (AKT 6b 372),Cuneiform Tablet Kt 94/k 1145a (AKT 6b 372),Cuneiform Tablet Kt 94/k 1145a (AKT 6b 372) | Cuneiform Tablet Kt 94/k 1145b (AKT 6b 373),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
