audit_status,cdli_id,factgrid_qid,live_cdli_id,live_label_en,live_description_en,label,artifact_type,period_id,period,period_time_range,statement_status,statement_value,statement_value_label,live_period_property,live_period_qid,live_period_label,provenience,primary_collection
no_expected_no_live,563043,Q2165795,P563043,Cuneiform Tablet BM 036474,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563043",BM 036474,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563055,Q2170053,P563055,Cuneiform Tablet BM 036496,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563055",BM 036496,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563106,Q2166142,P563106,Cuneiform Tablet BM 036562,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563106",BM 036562,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563147,Q2164189,P563147,Cuneiform Tablet BM 036640,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563147",BM 036640,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563151,Q2168565,P563151,Cuneiform Tablet BM 036670,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563151",BM 036670,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563192,Q2163886,P563192,Cuneiform Tablet BM 036893,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563192",BM 036893,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563203,Q2162788,P563203,Cuneiform Tablet BM 036933,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563203",BM 036933,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563254,Q2164818,P563254,Cuneiform Tablet BM 037224,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563254",BM 037224,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563278,Q2047654,P563278,Cuneiform Tablet BM 037300,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563278",BM 037300,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563281,Q2169870,P563281,Cuneiform Tablet BM 037308,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563281",BM 037308,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563297,Q2048004,P563297,Cuneiform Tablet BM 037371,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563297",BM 037371,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563311,Q2164396,P563311,Cuneiform Tablet BM 037431,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563311",BM 037431,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563385,Q2166656,P563385,Cuneiform Tablet BM 037624,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563385",BM 037624,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563405,Q2170175,P563405,Cuneiform Tablet BM 037666,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563405",BM 037666,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563413,Q2165661,P563413,Cuneiform Tablet BM 037677,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563413",BM 037677,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563444,Q2167906,P563444,Cuneiform Tablet BM 037737,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563444",BM 037737,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563468,Q2163799,P563468,Cuneiform Tablet BM 037767,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563468",BM 037767,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563487,Q2163114,P563487,Cuneiform Tablet BM 037792,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563487",BM 037792,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563517,Q2161031,P563517,Cuneiform Tablet BM 037850,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563517",BM 037850,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563556,Q2166011,P563556,Cuneiform Tablet BM 037913,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563556",BM 037913,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563604,Q2164970,P563604,Cuneiform Tablet BM 038054,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563604",BM 038054,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563653,Q2162667,P563653,Cuneiform Tablet BM 038187,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563653",BM 038187,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563782,Q2047932,P563782,Cuneiform Tablet BM 038388,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563782",BM 038388,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563794,Q2168785,P563794,Cuneiform Tablet BM 038408,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563794",BM 038408,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563805,Q2166456,P563805,Cuneiform Tablet BM 038429,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563805",BM 038429,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563813,Q2170510,P563813,Cuneiform Tablet BM 038445,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563813",BM 038445,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563844,Q2168722,P563844,Cuneiform Tablet BM 038490,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563844",BM 038490,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563891,Q2163615,P563891,Cuneiform Tablet BM 038565,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563891",BM 038565,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563901,Q2151012,P563901,Cuneiform Tablet BM 038575,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P563901",BM 038575,tablet,,,,,,,,,,Babylon (mod. Bābil),"British Museum, London, UK"
no_expected_no_live,563917,Q2168053,P563917,Cuneiform Tablet BM 038623,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563917",BM 038623,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563940,Q2165494,P563940,Cuneiform Tablet BM 038663,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563940",BM 038663,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,563956,Q2170306,P563956,Cuneiform Tablet BM 038686,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P563956",BM 038686,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564010,Q2166538,P564010,Cuneiform Tablet BM 038773,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564010",BM 038773,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564047,Q2047912,P564047,Cuneiform Tablet BM 038832,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564047",BM 038832,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564051,Q2168772,P564051,Cuneiform Tablet BM 038842,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564051",BM 038842,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564084,Q2164576,P564084,Cuneiform Tablet BM 038899,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564084",BM 038899,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564102,Q2063792,P564102,Cuneiform Tablet BM 038926,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564102",BM 038926,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564114,Q2169734,P564114,Cuneiform Tablet BM 038941,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564114",BM 038941,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564155,Q2167455,P564155,Cuneiform Tablet BM 039012,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564155",BM 039012,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564196,Q2162670,P564196,Cuneiform Tablet BM 039073,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564196",BM 039073,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564207,Q2164060,P564207,Cuneiform Tablet BM 039087,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564207",BM 039087,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564293,Q2166010,P564293,Cuneiform Tablet BM 039257,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564293",BM 039257,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564339,Q2166048,P564339,Cuneiform Tablet BM 039328,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564339",BM 039328,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564342,Q2163107,P564342,Cuneiform Tablet BM 039333,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564342",BM 039333,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564378,Q2163116,P564378,Cuneiform Tablet BM 039389,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564378",BM 039389,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564381,Q2167917,P564381,Cuneiform Tablet BM 039393,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564381",BM 039393,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564397,Q2153999,P564397,Cuneiform Tablet BM 039416,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564397",BM 039416,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564401,Q2168939,P564401,Cuneiform Tablet BM 039420,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564401",BM 039420,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564417,Q2047539,P564417,Cuneiform Tablet BM 039449,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564417",BM 039449,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564440,Q2166665,P564440,Cuneiform Tablet BM 039485,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564440",BM 039485,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564505,Q2167584,P564505,Cuneiform Tablet BM 039587,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564505",BM 039587,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564544,Q2169889,P564544,Cuneiform Tablet BM 039658,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564544",BM 039658,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564552,Q2048036,P564552,Cuneiform Tablet BM 039668,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564552",BM 039668,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564591,Q2164767,P564591,Cuneiform Tablet BM 039740,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564591",BM 039740,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564657,Q2163892,P564657,Cuneiform Tablet BM 039862,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564657",BM 039862,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564682,Q2163925,P564682,Cuneiform Tablet BM 039900,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564682",BM 039900,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564694,Q2168554,P564694,Cuneiform Tablet BM 039916,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564694",BM 039916,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564712,Q2162950,P564712,Cuneiform Tablet BM 039935,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564712",BM 039935,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564728,Q2160509,P564728,Cuneiform Tablet BM 039953,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564728",BM 039953,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564769,Q2165895,P564769,Cuneiform Tablet BM 039996,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564769",BM 039996,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564786,Q2165782,P564786,Cuneiform Tablet BM 040014,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564786",BM 040014,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564790,Q2170039,P564790,Cuneiform Tablet BM 040020,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564790",BM 040020,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564801,Q2146432,P564801,Cuneiform Tablet BM 040036,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564801",BM 040036,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564817,Q2169444,P564817,Cuneiform Tablet BM 040363,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564817",BM 040363,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564856,Q2167150,P564856,Cuneiform Tablet BM 041284,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P564856",BM 041284,tablet,,,,,,,,,,Babylon (mod. Bābil),"British Museum, London, UK"
no_expected_no_live,564895,Q2162382,P564895,Cuneiform Tablet BM 043953,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564895",BM 043953,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564913,Q2166804,P564913,Cuneiform Tablet BM 044864,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564913",BM 044864,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564944,Q2047204,P564944,Cuneiform Tablet BM 046814,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564944",BM 046814,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564952,Q2169085,P564952,Cuneiform Tablet BM 046896,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564952",BM 046896,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564968,Q2164974,P564968,Cuneiform Tablet BM 047502,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564968",BM 047502,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,564987,Q2164252,P564987,Cuneiform Tablet BM 047877,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P564987",BM 047877,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565046,Q2163600,P565046,Cuneiform Tablet BM 048823,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565046",BM 048823,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565085,Q2168277,P565085,"Cuneiform Tablet MSL 5, 89","CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P565085","MSL 5, 89",tablet,,,,,,,,,,Babylon (mod. Bābil),"British Museum, London, UK"
no_expected_no_live,565093,Q2168727,P565093,"Cuneiform Tablet MSL 5, 7","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565093","MSL 5, 7",tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565103,Q2163237,P565103,Cuneiform Tablet BM 036597,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565103",BM 036597,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565139,Q2166006,P565139,Cuneiform Tablet BM 038695,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565139",BM 038695,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565787,Q2162396,P565787,Cuneiform Tablet BM 032357,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565787",BM 032357,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565800,Q2162974,P565800,Cuneiform Tablet BM 033405,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565800",BM 033405,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565882,Q2170029,P565882,Cuneiform Tablet BM 046032,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P565882",BM 046032,tablet,,,,,,,,,,Babylon (mod. Bābil),"British Museum, London, UK"
no_expected_no_live,565894,Q2165819,P565894,Cuneiform Tablet BM 047793,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565894",BM 047793,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565928,Q2170139,P565928,Cuneiform Tablet BM 039184,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565928",BM 039184,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,565945,Q2163900,P565945,Cuneiform Tablet BM 040630,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P565945",BM 040630,tablet,,,,,,,,,,Babylon (mod. Bābil),"British Museum, London, UK"
no_expected_no_live,565969,Q2167791,P565969,"Cuneiform Tablet Fs Lambert 196-197, text 40 A","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P565969","Fs Lambert 196-197, text 40 A",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,565986,Q897011,P565986,Cuneiform Tablet BM 045727,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P565986",BM 045727,tablet,,,,,,,,,,Babylon (mod. Bābil),"British Museum, London, UK"
no_expected_no_live,565990,Q2163858,P565990,Cuneiform Tablet BM 046297 + BM 046328,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P565990",BM 046297 + BM 046328,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566001,Q2162847,P566001,Cuneiform Tablet BM 047054,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566001",BM 047054,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566056,Q2164676,P566056,"Cuneiform Tablet Fs Lambert 193, text 36 A","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P566056","Fs Lambert 193, text 36 A",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,566083,Q2169829,P566083,Cuneiform Tablet BM 036623,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566083",BM 036623,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566095,Q2048104,P566095,Cuneiform Tablet BM 036935,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566095",BM 036935,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566113,Q2164463,P566113,Cuneiform Tablet BM 037248,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566113",BM 037248,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566129,Q2169717,P566129,Cuneiform Tablet BM 037303,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566129",BM 037303,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566168,Q2167475,P566168,Cuneiform Tablet BM 037634,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566168",BM 037634,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566187,Q2166706,P566187,Cuneiform Tablet BM 037778,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566187",BM 037778,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566200,Q2159058,P566200,Cuneiform Tablet BM 037869,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566200",BM 037869,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566216,Q2167649,P566216,Cuneiform Tablet BM 037955,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566216",BM 037955,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566241,Q2165841,P566241,Cuneiform Tablet BM 038056,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566241",BM 038056,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566257,Q2169981,P566257,Cuneiform Tablet BM 038542,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P566257",BM 038542,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,566304,Q2166038,P566304,"Cuneiform Tablet Fs Lambert 164, text 11 A","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P566304","Fs Lambert 164, text 11 A",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,566345,Q2163398,P566345,Cuneiform Tablet BM 045675,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P566345",BM 045675,tablet,,,,,,,,,,Babylon (mod. Bābil),"British Museum, London, UK"
no_expected_no_live,566353,Q1362575,P566353,Cuneiform Tablet BM 045720,"CDLI artifact: tablet; from Babylon (mod. Bābil); held by British Museum, London, UK; CDLI P566353",BM 045720,tablet,,,,,,,,,,Babylon (mod. Bābil),"British Museum, London, UK"
