repair_status,cdli_id,factgrid_qid,artifact_label,live_period_property,live_period_qid,live_period_label,correct_period_qid,expected_period_label,repair_note
ready,457740,Q2163386,Cuneiform Artifact CDLI Seals 005030 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458026,Q2168006,Cuneiform Artifact CDLI Seals 005316 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458134,Q2166414,Cuneiform Artifact CDLI Seals 005424 (composite),P853,Q512134,Uruk III Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458163,Q2168233,Cuneiform Artifact CDLI Seals 005453 (composite),P853,Q512132,Uruk IV Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458231,Q2162483,Cuneiform Artifact CDLI Seals 005521 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458266,Q2165063,Cuneiform Artifact CDLI Seals 005556 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458323,Q2164067,Cuneiform Artifact CDLI Seals 005613 (composite),P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458421,Q2165308,Cuneiform Artifact CDLI Seals 005711 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458476,Q2168175,Cuneiform Artifact CDLI Seals 005766 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458499,Q2168346,Cuneiform Artifact CDLI Seals 005789 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458564,Q2166270,Cuneiform Artifact CDLI Seals 005854 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458636,Q2165247,Cuneiform Artifact CDLI Seals 005926 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458661,Q2162350,Cuneiform Artifact CDLI Seals 005951 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458773,Q2164226,Cuneiform Artifact CDLI Seals 006063 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458837,Q2166128,Cuneiform Artifact CDLI Seals 006127 (composite),P853,Q512144,Old Akkadian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,458860,Q2168545,Cuneiform Artifact CDLI Seals 006150 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,464020,Q2163127,Cuneiform Artifact CDLI Seals 006392 (composite),P853,Q512146,Lagash II Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,478003,Q2163135,Cuneiform Artifact CDLI Seals 004272 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,478214,Q2167346,Cuneiform Artifact CDLI Seals 011420 (physical),P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,478280,Q2164862,Cuneiform Artifact CDLI Seals 011486 (physical),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,499446,Q2163445,"Cuneiform Artifact RIME 3/2.01.03.15, ex. add56",P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,504596,Q2168291,Cuneiform Artifact CDLI Seals 013407 (physical),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,511491,Q2164758,Cuneiform Artifact CDLI Seals 013014 (physical),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,511540,Q2166641,Cuneiform Artifact CDLI Seals 013063 (physical),P853,Q512159,Late Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,515597,Q2164352,"Cuneiform Artifact CUSAS 40, 0813",P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,517007,Q2162122,Cuneiform Artifact CDLI Seals 013959 (composite),P853,Q512154,Middle Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,519672,Q2163113,Cuneiform Artifact CDLI Seals 014291 (composite),P853,Q512162,Persian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
