audit_status,cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,expected_period_qid,expected_period_label,live_period_property,live_period_qid,live_period_label,live_cdli_id
no_expected_no_live,433211,Q2146971,,Cuneiform Tablet X.3.239 unpublished assigned,"CDLI artifact: tablet; held by Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA; CDLI P433211",,,,,,P433211
no_expected_no_live,433246,Q2167053,,Cuneiform Tablet X.3.274 unpublished assigned,"CDLI artifact: tablet; held by Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA; CDLI P433246",,,,,,P433246
no_expected_no_live,433303,Q2166837,,Cuneiform Tablet X.3.331 unpublished assigned,"CDLI artifact: tablet; held by Michael C. Carlos Museum, Emory University, Atlanta, Georgia, USA; CDLI P433303",,,,,,P433303
no_expected_no_live,449226,Q2170437,,Cuneiform Tablet CUNES 51-03-321,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P449226",,,,,,P449226
no_expected_no_live,449230,Q2165359,,Cuneiform Tablet CUNES 51-03-325,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P449230",,,,,,P449230
no_expected_no_live,449271,Q2150697,,Cuneiform Tablet CUNES 55-12-004,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P449271",,,,,,P449271
no_expected_no_live,450768,Q1988067,,Cuneiform Tablet Ashm 1924-0823,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P450768
no_expected_no_live,450787,Q1988079,,Cuneiform Tablet Ashm 1924-0845h,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P450787
no_expected_no_live,450857,Q2065558,,"Cuneiform Tablet Iraq 06, 157, 21","Lexical tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P450857
no_expected_no_live,450945,Q1988276,,Cuneiform Tablet Ashm 1924-1112,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P450945
no_expected_no_live,450969,Q1988309,,Cuneiform Tablet Ashm 1924-1165,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P450969
no_expected_no_live,450986,Q1988331,,Cuneiform Tablet Ashm 1924-1202,"Lexical tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P450986
no_expected_no_live,451010,Q1988351,,Cuneiform Tablet Ashm 1924-1247,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P451010
no_expected_no_live,451102,Q1988427,,Cuneiform Tablet Ashm 1924-1506,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P451102
no_expected_no_live,451179,Q1988495,,Cuneiform Tablet Ashm 1924-1732,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P451179
no_expected_no_live,451196,Q1988524,,Cuneiform Tablet Ashm 1924-1757,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P451196
no_expected_no_live,451207,Q1988542,,Cuneiform Tablet Ashm 1924-1782,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P451207
no_expected_no_live,451250,Q1988607,,Cuneiform Tablet Ashm 1924-1907,"Lexical tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P451250
no_expected_no_live,451381,Q1988720,,Cuneiform Tablet Ashm 1924-2203,"tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P451381
no_expected_no_live,451529,Q1988784,,Cuneiform Tablet Ashm 1930-0354e,"Lexical tablet from an unspecified location, dated to an unspecified period and currently held in the ashmolean museum, oxford, uk.",,,,,,P451529
no_expected_no_live,452094,Q2168308,,Cuneiform Artifact BM 092494,"CDLI artifact: vase; held by British Museum, London, UK; CDLI P452094",,,,,,P452094
no_expected_no_live,452128,Q2166666,,Cuneiform Tablet P452128,"CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); held by British Museum, London, UK; CDLI P452128",,,,,,P452128
no_expected_no_live,452169,Q2166288,,Cuneiform Tablet P452169,"CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); held by British Museum, London, UK; CDLI P452169",,,,,,P452169
no_expected_no_live,452186,Q2165504,,Cuneiform Tablet P452186,"CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); held by British Museum, London, UK; CDLI P452186",,,,,,P452186
no_expected_no_live,452201,Q2169334,,Cuneiform Tablet P452201,"CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); held by British Museum, London, UK; CDLI P452201",,,,,,P452201
no_expected_no_live,453282,Q2059399,,Cuneiform Tablet Fs Pettinato 060 no. 04,Lexical tablet from an unspecified location.,,,,,,P453282
no_expected_no_live,459119,Q2167524,,Cuneiform Tablet CAJS 31,"CDLI artifact: tablet; held by Center for Advanced Judaic Studies, University of Pennsylvania, Philadephia, Pennsylvania, USA; CDLI P459119",,,,,,P459119
no_expected_no_live,459836,Q2162113,,Cuneiform Tablet FLP 1268 (missing ?),"CDLI artifact: tablet; held by Free Library of Philadelphia, Philadelphia, Pennsylvania, USA; CDLI P459836",,,,,,P459836
no_expected_no_live,461170,Q2006608,,Cuneiform Tablet BM 038411,"Akkadian literary tablet from an unspecified location, dated to an unspecified period and currently held in the british museum, london, uk.",,,,,,P461170
no_expected_no_live,461222,Q2006837,,Cuneiform Tablet BM 045754,"Akkadian literary tablet from an unspecified location, dated to an unspecified period and currently held in the british museum, london, uk.",,,,,,P461222
no_expected_no_live,461259,Q2003301,,"Cuneiform Tablet BLO, pl. 27 no. 78","Akkadian literary tablet from an unspecified location, dated to an unspecified period and currently held in the british museum, london, uk.",,,,,,P461259
no_expected_no_live,461367,Q2164055,,Cuneiform Tablet UM 33-58-089,"CDLI artifact: tablet; from Šibaniba (mod. Tell Billa); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461367",,,,,,P461367
no_expected_no_live,461388,Q2163006,,Cuneiform Tablet UM 33-58-120,"CDLI artifact: tablet; from Šibaniba (mod. Tell Billa); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461388",,,,,,P461388
no_expected_no_live,461424,Q2169883,,Cuneiform Artifact UM 84-26-060,"CDLI artifact: brick; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461424",,,,,,P461424
no_expected_no_live,461432,Q2048016,,Cuneiform Artifact UM 84-26-069,"CDLI artifact: brick; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461432",,,,,,P461432
no_expected_no_live,461465,Q2167589,,Cuneiform Artifact UM 84-26-102,"CDLI artifact: brick; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461465",,,,,,P461465
no_expected_no_live,461561,Q2168934,,Cuneiform Tablet CBS 02496.28,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461561",,,,,,P461561
no_expected_no_live,461577,Q2047537,,Cuneiform Tablet CBS 02496.45,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461577",,,,,,P461577
no_expected_no_live,461598,Q2063840,,Cuneiform Tablet CBS 02496.q,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461598",,,,,,P461598
no_expected_no_live,461737,Q2163893,,Cuneiform Tablet UM 37-35-031,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461737",,,,,,P461737
no_expected_no_live,461808,Q2164975,,Cuneiform Tablet UM 37-35-104,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461808",,,,,,P461808
no_expected_no_live,461824,Q2047198,,Cuneiform Tablet UM 37-35-120,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461824",,,,,,P461824
no_expected_no_live,461832,Q2169084,,Cuneiform Tablet UM 39-09-002,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P461832",,,,,,P461832
no_expected_no_live,463970,Q2164141,,Cuneiform Artifact CDLI Seals 006370 (composite),CDLI artifact: seal (not impression); CDLI P463970,,,,,,P463970
no_expected_no_live,465349,Q2170461,,Cuneiform Artifact CDLI Seals 006511 (physical),"CDLI artifact: seal (not impression); held by Brenner, Ori, Rehovot, Israel; CDLI P465349",,,,,,P465349
no_expected_no_live,467636,Q2168723,,Cuneiform Tablet Penn —,"CDLI artifact: tablet; held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P467636",,,,,,P467636
no_expected_no_live,467899,Q2164444,,Cuneiform Tablet U 00503,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P467899,,,,,,P467899
no_expected_no_live,467909,Q2169853,,Cuneiform Tablet U 00579,"CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P467909",,,,,,P467909
no_expected_no_live,467933,Q2164555,,Cuneiform Tablet U 00807,"CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P467933",,,,,,P467933
no_expected_no_live,467948,Q2167485,,Cuneiform Tablet U 00992,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P467948,,,,,,P467948
no_expected_no_live,468078,Q2166376,,Cuneiform Tablet U 05606,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468078,,,,,,P468078
no_expected_no_live,468081,Q2170496,,"Cuneiform Tablet UE 06, pl. 47c","CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by National Museum of Iraq, Baghdad, Iraq; CDLI P468081",,,,,,P468081
no_expected_no_live,468146,Q2163712,,Cuneiform Tablet U 07769,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468146,,,,,,P468146
no_expected_no_live,468185,Q2168366,,Cuneiform Tablet U 07833h,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468185,,,,,,P468185
no_expected_no_live,468193,Q2167307,,Cuneiform Tablet U 07833s,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468193,,,,,,P468193
no_expected_no_live,468238,Q2162222,,Cuneiform Tablet Meteors and Meteorites in the Ancient Near East p. 125,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468238,,,,,,P468238
no_expected_no_live,468243,Q2144473,,"Cuneiform Tablet UET 8/1, 0055","CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by National Museum of Iraq, Baghdad, Iraq; CDLI P468243",,,,,,P468243
no_expected_no_live,468255,Q2169471,,Cuneiform Tablet U 10632,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468255,,,,,,P468255
no_expected_no_live,468280,Q2165208,,Cuneiform Tablet U 13073,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468280,,,,,,P468280
no_expected_no_live,468306,Q2047116,,Cuneiform Tablet U 16088,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468306,,,,,,P468306
no_expected_no_live,468310,Q2169120,,Cuneiform Tablet U 16240a,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468310,,,,,,P468310
no_expected_no_live,468392,Q2162117,,Cuneiform Tablet U 17844,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468392,,,,,,P468392
no_expected_no_live,468428,Q2166241,,Cuneiform Tablet U 18810,"CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P468428",,,,,,P468428
no_expected_no_live,468453,Q2163218,,Cuneiform Tablet U 30327,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468453,,,,,,P468453
no_expected_no_live,468469,Q2164959,,Cuneiform Tablet U 30343,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468469,,,,,,P468469
no_expected_no_live,468486,Q2151764,,"Cuneiform Tablet AMD 1, 247 Fig. 12","CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P468486",,,,,,P468486
no_expected_no_live,468516,Q2163592,,Cuneiform Tablet U 30663,CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); CDLI P468516,,,,,,P468516
no_expected_no_live,468582,Q2166435,,"Cuneiform Tablet UET 8/1, 0066a","CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by National Museum of Iraq, Baghdad, Iraq; CDLI P468582",,,,,,P468582
no_expected_no_live,468605,Q2169612,,Cuneiform Artifact CDLI Seals 012514 (physical),"CDLI artifact: Cylinder seal; from Ur (mod. Tell Muqayyar); held by National Museum of Iraq, Baghdad, Iraq; CDLI P468605",,,,,,P468605
no_expected_no_live,468613,Q2142681,,Cuneiform Artifact CDLI Seals 012664 (physical),"CDLI artifact: Cylinder seal; from Ur (mod. Tell Muqayyar); held by National Museum of Iraq, Baghdad, Iraq; CDLI P468613",,,,,,P468613
no_expected_no_live,469278,Q2159863,,Cuneiform Tablet BM 061547,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P469278",,,,,,P469278
no_expected_no_live,469297,Q2157713,,"Cuneiform Tablet ZA 076, 275","CDLI artifact: tablet; from Gasur/Nuzi (mod. Yorgan Tepe); held by British Museum, London, UK; CDLI P469297",,,,,,P469297
no_expected_no_live,469393,Q2166127,,Cuneiform Tablet U 07810un1,"CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P469393",,,,,,P469393
no_expected_no_live,469444,Q2169777,,Cuneiform Tablet U 30760,"CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P469444",,,,,,P469444
no_expected_no_live,469452,Q2063640,,Cuneiform Tablet U 30768,"CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P469452",,,,,,P469452
no_expected_no_live,469612,Q2163060,,Cuneiform Tablet BM 131531,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P469612",,,,,,P469612
no_expected_no_live,469628,Q2162900,,Cuneiform Tablet BM 131550,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P469628",,,,,,P469628
no_expected_no_live,473474,Q2162145,,Cuneiform Artifact CDLI Seals 007219 (physical),"CDLI artifact: seal (not impression); from uncertain (mod. uncertain); held by Ashmolean Museum, Oxford, UK; CDLI P473474",,,,,,P473474
no_expected_no_live,473531,Q2162354,,Cuneiform Artifact CDLI Seals 007276 (physical),"CDLI artifact: Cylinder seal; from Alalakh (mod. Tell Açana/Atshana); held by Ashmolean Museum, Oxford, UK; CDLI P473531",,,,,,P473531
no_expected_no_live,473566,Q2165236,,Cuneiform Artifact CDLI Seals 007311 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Ashmolean Museum, Oxford, UK; CDLI P473566",,,,,,P473566
no_expected_no_live,473589,Q2164180,,Cuneiform Artifact CDLI Seals 007334 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Ashmolean Museum, Oxford, UK; CDLI P473589",,,,,,P473589
no_expected_no_live,473634,Q2166275,,Cuneiform Artifact CDLI Seals 007379 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Ashmolean Museum, Oxford, UK; CDLI P473634",,,,,,P473634
no_expected_no_live,473663,Q2168386,,Cuneiform Artifact CDLI Seals 007408 (physical),"CDLI artifact: seal (not impression); from uncertain (mod. uncertain); held by Ashmolean Museum, Oxford, UK; CDLI P473663",,,,,,P473663
no_expected_no_live,473675,Q2167061,,Cuneiform Artifact CDLI Seals 007420 (physical),"CDLI artifact: seal (not impression); from uncertain (mod. uncertain); held by Ashmolean Museum, Oxford, UK; CDLI P473675",,,,,,P473675
no_expected_no_live,476363,Q2162589,,Cuneiform Artifact CDLI Seals 009622 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Département des Monnaies, Médailles et Antiques, Bibliothèque Nationale, Paris, France; CDLI P476363",,,,,,P476363
no_expected_no_live,476436,Q2166211,,Cuneiform Artifact CDLI Seals 009695 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Département des Monnaies, Médailles et Antiques, Bibliothèque Nationale, Paris, France; CDLI P476436",,,,,,P476436
no_expected_no_live,476461,Q2168498,,Cuneiform Artifact CDLI Seals 009720 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Département des Monnaies, Médailles et Antiques, Bibliothèque Nationale, Paris, France; CDLI P476461",,,,,,P476461
no_expected_no_live,476477,Q2165479,,Cuneiform Artifact CDLI Seals 009736 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Département des Monnaies, Médailles et Antiques, Bibliothèque Nationale, Paris, France; CDLI P476477",,,,,,P476477
no_expected_no_live,477266,Q2159971,,Cuneiform Artifact CDLI Seals 010525 (physical),CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); CDLI P477266,,,,,,P477266
no_expected_no_live,477270,Q2014687,,Cuneiform Artifact CDLI Seals 010529 (physical),CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); CDLI P477270,,,,,,P477270
no_expected_no_live,477289,Q2158084,,Cuneiform Artifact CDLI Seals 010548 (physical),CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); CDLI P477289,,,,,,P477289
no_expected_no_live,477319,Q2163867,,Cuneiform Artifact CDLI Seals 010578 (physical),CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); CDLI P477319,,,,,,P477319
no_expected_no_live,477323,Q2156245,,Cuneiform Artifact CDLI Seals 010582 (physical),CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); CDLI P477323,,,,,,P477323
no_expected_no_live,477335,Q2167832,,Cuneiform Artifact CDLI Seals 010594 (physical),CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); CDLI P477335,,,,,,P477335
no_expected_no_live,477460,Q2164498,,Cuneiform Artifact CDLI Seals 010719 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Moore, Mrs. W. H.; CDLI P477460",,,,,,P477460
no_expected_no_live,477525,Q2164706,,Cuneiform Artifact CDLI Seals 010784 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Moore, Mrs. W. H.; CDLI P477525",,,,,,P477525
no_expected_no_live,477933,Q2164349,,Cuneiform Artifact CDLI Seals 011192 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Allard Pierson Museum, University of Amsterdam, Amsterdam, Holland; CDLI P477933",,,,,,P477933
no_expected_no_live,477948,Q2167279,,Cuneiform Artifact CDLI Seals 011207 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Allard Pierson Museum, University of Amsterdam, Amsterdam, Holland; CDLI P477948",,,,,,P477948
no_expected_no_live,477964,Q2162096,,Cuneiform Artifact CDLI Seals 011223 (physical),"CDLI artifact: Cylinder seal; from uncertain (mod. uncertain); held by Allard Pierson Museum, University of Amsterdam, Amsterdam, Holland; CDLI P477964",,,,,,P477964
no_expected_no_live,478828,Q2170309,,"Cuneiform Tablet MSL 11, 003 S6","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P478828",,,,,,P478828
no_expected_no_live,480372,Q2163603,,"Cuneiform Tablet BOC pl. 53-54 1881-03-24, 0028+","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P480372",,,,,,P480372
no_expected_no_live,480431,Q2169421,,"Cuneiform Tablet StPohl SM 11, 37","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P480431",,,,,,P480431
