repair_status,cdli_id,factgrid_qid,artifact_label,live_period_property,live_period_qid,live_period_label,correct_period_qid,expected_period_label,repair_note,removed_claim_ids,new_claim_id,write_status,write_error
ready,455454,Q2164983,Cuneiform Artifact CDLI Seals 002744 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164983$A74938A2-EC05-4A89-81A4-F22563DC61C1,Q2164983$B1094C1C-7E03-4556-84B8-DDC918B229AF,written,
ready,455546,Q2162196,Cuneiform Artifact CDLI Seals 002836 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162196$CCDE7F4E-69CB-4F6F-B0FC-BE40641618CE,Q2162196$572F3DEC-F4EE-4B24-874F-F26EF89056D3,written,
ready,455614,Q2167934,Cuneiform Artifact CDLI Seals 002904 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167934$96CE0564-C8A9-450F-B4A5-CF14BCFBE4C0,Q2167934$E8D9E4D6-28B7-4B98-B807-68DD64939BC8,written,
ready,455638,Q2163761,Cuneiform Artifact CDLI Seals 002928 (composite),P853,Q512162,Persian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163761$6F8932F6-023D-4211-BD59-C4EF33C8773D,Q2163761$44479507-EB06-4031-8FCA-9360D05AD194,written,
ready,455751,Q2168299,Cuneiform Artifact CDLI Seals 003041 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168299$E1265738-9D44-4140-B2AE-FB9AAD216C13,Q2168299$8EE931ED-970D-42E3-97AA-773265D766B1,written,
ready,455792,Q2163490,Cuneiform Artifact CDLI Seals 003082 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163490$6144358B-80A9-4B40-AD6F-8E3DABE51087,Q2163490$C8E0FA0C-5F01-4BAB-A7E9-4524C1B3281B,written,
ready,455839,Q2167592,Cuneiform Artifact CDLI Seals 003129 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167592$7C4AA8EE-86A5-40C6-AE3A-27B959D79D4D,Q2167592$F5DEC8BA-A5A9-416E-844A-775BF8DD5CA7,written,
ready,455907,Q2164836,Cuneiform Artifact CDLI Seals 003197 (composite),P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164836$08CD1C33-3721-49FF-B553-888F35EED07E,Q2164836$28386246-018A-471E-A64D-7274B268CAA0,written,
ready,455950,Q2162700,Cuneiform Artifact CDLI Seals 003240 (composite),P853,Q512150,Early Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162700$BB7DA534-9B6A-4A9F-B274-69E283253774,Q2162700$0F95E61A-F488-428B-A373-15FDD5307807,written,
ready,456014,Q2164039,Cuneiform Artifact CDLI Seals 003304 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164039$706720A8-0F11-4F24-A493-BDE62EF493A2,Q2164039$DFBABB25-ACC4-42AA-ADF0-01E3B63DC7B4,written,
ready,456038,Q2167640,Cuneiform Artifact CDLI Seals 003328 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167640$665D24FA-CE2C-43CB-B6B3-A343C1E7814C,Q2167640$31EEAF9B-13AB-4AB6-A988-B773E1DCB08A,written,
ready,456080,Q2165999,Cuneiform Artifact CDLI Seals 003370 (composite),P853,Q512144,Old Akkadian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165999$60CBA550-378A-4E8F-87E4-86F0B4095280,Q2165999$6C15F91E-E7A7-4C7B-B27A-E25A5B8069EA,written,
ready,456151,Q2163088,Cuneiform Artifact CDLI Seals 003441 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163088$74351561-23AC-4365-91EF-E841E6B88DE3,Q2163088$43DB2487-88B8-46D7-92A1-E2138C577CDE,written,
ready,456203,Q2166525,Cuneiform Artifact CDLI Seals 003493 (composite),P853,Q512154,Middle Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166525$2E920D45-0294-465D-9AD2-5476A8BC6811,Q2166525$95A8A944-89A1-4FD5-9935-7D5107AB6533,written,
ready,456278,Q2164649,Cuneiform Artifact CDLI Seals 003568 (composite),P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164649$54B78A34-AA90-441C-ADC1-0E2FCBDC3A83,Q2164649$A45F7CC4-0347-4917-93D2-27DA4CD163F7,written,
ready,456297,Q2164558,Cuneiform Artifact CDLI Seals 003587 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164558$99370464-C00D-495D-83F8-2A0A2D108D97,Q2164558$9ADEF242-5332-4659-A9A0-505273E4A207,written,
ready,456444,Q2163911,Cuneiform Artifact CDLI Seals 003734 (composite),P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,,,error,RuntimeError: No matching P853 Q512164 claim found on Q2163911
ready,456468,Q2167803,Cuneiform Artifact CDLI Seals 003758 (composite),P853,Q512137,Early Dynastic I Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167803$7A9C88E5-25F7-40F8-9ADB-D3793BF0FDA8,Q2167803$A169C163-8BAB-4840-8FA0-91A336ECCEA4,written,
ready,456501,Q2162970,Cuneiform Artifact CDLI Seals 003791 (composite),P853,Q512135,Proto-Elamite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162970$54460FA0-A7EB-4EB7-9F16-6878BF615EA1,Q2162970$70BD4607-4B15-4293-A588-88D4D5117CE0,written,
ready,456595,Q2165800,Cuneiform Artifact CDLI Seals 003885 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165800$A23DCFD7-276E-42F0-96F9-14CAE4CACB8D,Q2165800$A6F9D67D-D607-4D0D-8220-13B54DBC7681,written,
ready,456628,Q2164856,Cuneiform Artifact CDLI Seals 003918 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164856$64E7C62F-A26A-4F2D-9945-0181250DCCC1,Q2164856$FE0A28CA-EDB0-4FFB-B669-4423C4122B7E,written,
ready,456782,Q2164826,Cuneiform Artifact CDLI Seals 004072 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164826$577F5687-2417-4574-B518-843001BAC8D2,Q2164826$AA07007C-00F4-4DA7-B94D-1B3B25C6FA3D,written,
ready,456829,Q2166355,Cuneiform Artifact CDLI Seals 004119 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166355$0A3901FB-D180-40E3-9E4B-254B9A8B59EB,Q2166355$FA0B92E5-7FF1-4ADC-9F67-BCE40F89EEE4,written,
ready,456917,Q2163778,Cuneiform Artifact CDLI Seals 004207 (composite),P853,Q512143,Ebla Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163778$B8C6D9C6-15FF-4EEE-A50C-88E60B6F9E96,Q2163778$58E7FF82-29CE-4701-A448-D018BFE6E1C2,written,
ready,456983,Q2166311,Cuneiform Artifact CDLI Seals 004273 (composite),P853,Q512146,Lagash II Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166311$77730DA5-0F89-492B-A6CB-E7D1E240D31B,Q2166311$5938D7B6-4352-40AC-A374-60E2A22902EB,written,
ready,457039,Q2165164,Cuneiform Artifact CDLI Seals 004329 (composite),P853,Q512154,Middle Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165164$4B7BCA2B-8E5A-4F11-BA77-B34FAC457594,Q2165164$AE6F590E-27F4-4969-B82C-84C807D7B8EA,written,
ready,457081,Q2162331,Cuneiform Artifact CDLI Seals 004371 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162331$2531E7EF-D6A0-4DD6-A166-2BEFE508D02B,Q2162331$B146D3BC-6471-44C8-880E-FB8C1DBD403C,written,
ready,457107,Q2167323,Cuneiform Artifact CDLI Seals 004397 (composite),P853,Q512140,Early Dynastic IIIa Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167323$2593D66D-97C8-495D-8324-560117DDCFE6,Q2167323$BBC10F44-1E7D-4BD0-B238-09DB31022C1E,written,
ready,457255,Q2163619,Cuneiform Artifact CDLI Seals 004545 (composite),P853,Q512155,Middle Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163619$241842E1-9022-422B-B523-A28702C19041,Q2163619$773E37C6-AB72-476A-A05B-E1B66C921E26,written,
ready,457279,Q2168080,Cuneiform Artifact CDLI Seals 004569 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168080$6B133905-197D-4B6E-B75D-8F57159A67DE,Q2168080$661310A7-FEBA-4FB7-9AB6-6BB09D870DE9,written,
ready,457310,Q2163260,Cuneiform Artifact CDLI Seals 004600 (composite),P853,Q512140,Early Dynastic IIIa Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163260$2C5F5E8C-2084-49F6-9BCC-2FACC5D0B02A,Q2163260$7B8DB884-946A-4A94-9259-E613F8CC33CC,written,
ready,457469,Q2164989,Cuneiform Artifact CDLI Seals 004759 (composite),P853,Q512134,Uruk III Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164989$CF7FDE6E-0DAC-4F08-9FAC-961B00F30540,Q2164989$90A4F42C-358C-4D9B-8B89-0CD3723AE561,written,
ready,457486,Q2164246,Cuneiform Artifact CDLI Seals 004776 (composite),P853,Q512144,Old Akkadian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164246$EA1F648C-9E48-4FF5-A0E3-89E9DF3FEE9E,Q2164246$908277EA-74F7-43AD-B441-B8384639040F,written,
ready,457629,Q2167922,Cuneiform Artifact CDLI Seals 004919 (composite),P853,Q512146,Lagash II Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167922$7CB06AEB-DC46-427D-A7B8-61E316B5BF4F,Q2167922$8FF2ABA1-15F5-41C2-B73B-7302F768586D,written,
ready,457691,Q2166289,Cuneiform Artifact CDLI Seals 004981 (composite),P853,Q512143,Ebla Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166289$AF958D53-F440-4A23-8965-7196C6549D6D,Q2166289$789602A7-D463-46E4-90E8-01117BFB2CB8,written,
ready,457740,Q2163386,Cuneiform Artifact CDLI Seals 005030 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163386$225D1C16-B875-49C2-8638-1845A6CFD59F,Q2163386$B87B0348-01AA-456B-9609-7F8E4BE58CB5,written,
ready,458026,Q2168006,Cuneiform Artifact CDLI Seals 005316 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168006$B4FC5247-3C48-4799-BD8D-024DBADEACC7,Q2168006$BCE0453B-CB6F-40D8-AC11-D0D17EF93E84,written,
ready,458134,Q2166414,Cuneiform Artifact CDLI Seals 005424 (composite),P853,Q512134,Uruk III Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166414$0E72EC8C-2F8E-4655-B222-D39FE5F31F62,Q2166414$E0C9FCA0-3E40-421E-BC82-59F12D94E61F,written,
ready,458163,Q2168233,Cuneiform Artifact CDLI Seals 005453 (composite),P853,Q512132,Uruk IV Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168233$097441DA-FA9F-44BD-A422-76CA62AE5E74,Q2168233$2C86238D-D1AD-4B9C-9E26-191F820CCAB6,written,
ready,458231,Q2162483,Cuneiform Artifact CDLI Seals 005521 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162483$BAA672B2-532D-4667-872E-347039FB023D,Q2162483$ADFD8E66-CCB5-44C6-ACAF-1017F83E9C45,written,
ready,458266,Q2165063,Cuneiform Artifact CDLI Seals 005556 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165063$FFEDA5D4-3261-4336-923D-3D078EB58B06,Q2165063$9EAB1DDF-36E6-4F68-AED4-D8F1CC5C733A,written,
ready,458323,Q2164067,Cuneiform Artifact CDLI Seals 005613 (composite),P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,,,error,RuntimeError: No matching P853 Q512164 claim found on Q2164067
ready,458421,Q2165308,Cuneiform Artifact CDLI Seals 005711 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165308$7D946EBB-CD56-4D8F-9D7A-713AFA0A3DD7,Q2165308$7B6444A1-5F2C-4109-9871-55C07B3347F6,written,
ready,458476,Q2168175,Cuneiform Artifact CDLI Seals 005766 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168175$23FCE489-A25A-4E90-945D-527B27FFBFF7,Q2168175$A7FCD231-F03D-48A6-B6AF-BD3190270A1D,written,
ready,458499,Q2168346,Cuneiform Artifact CDLI Seals 005789 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168346$9F183E35-27CF-42DE-B28C-423C80333108,Q2168346$83550107-98E3-405D-BA4B-E1530681842B,written,
ready,458564,Q2166270,Cuneiform Artifact CDLI Seals 005854 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166270$FF7ABA8F-DF67-414D-94FC-D19238A424CF,Q2166270$4A420B0F-0979-4967-B12E-655895F4E8E2,written,
ready,458636,Q2165247,Cuneiform Artifact CDLI Seals 005926 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165247$CF11F0C7-A635-46A5-AB0E-BDDFB32F8C2C,Q2165247$06A878B8-8906-4CD3-8EB0-70003C7F5C44,written,
ready,458661,Q2162350,Cuneiform Artifact CDLI Seals 005951 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162350$DFD2DD05-A4D5-402F-8C31-89D8E4137BDD,Q2162350$23EBFD35-F790-4E89-A71F-642023BB31BB,written,
ready,458773,Q2164226,Cuneiform Artifact CDLI Seals 006063 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164226$50BBCCF5-8C57-4649-B594-1C1AF50F9776,Q2164226$F3F94BC7-A3FF-4DCE-8FD4-CCF2F801297B,written,
ready,458837,Q2166128,Cuneiform Artifact CDLI Seals 006127 (composite),P853,Q512144,Old Akkadian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166128$772BD0B8-9AB1-44B4-835F-FD8B1B68BAA1,Q2166128$6B0CC7B9-121F-478A-8B70-9E84733BBD8E,written,
ready,458860,Q2168545,Cuneiform Artifact CDLI Seals 006150 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168545$BC257AB0-C7BB-474A-9428-4B8DB0DE971A,Q2168545$D2B2D8B5-F279-427E-9F0E-A1C01D7310B8,written,
ready,464020,Q2163127,Cuneiform Artifact CDLI Seals 006392 (composite),P853,Q512146,Lagash II Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163127$ADB855E6-795D-4E48-A805-52F961043619,Q2163127$4CB599B2-071E-42E6-AC2F-8D025999DDF1,written,
ready,478003,Q2163135,Cuneiform Artifact CDLI Seals 004272 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163135$C2AF8613-E1EF-4E16-86D3-96CCAC1F842F,Q2163135$ABF89653-409A-4EE8-A0F0-D1FC93C1FECA,written,
ready,478214,Q2167346,Cuneiform Artifact CDLI Seals 011420 (physical),P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167346$92E4D7B5-945C-4F5C-BDC0-1B6C5F58E175,Q2167346$2ACBF56B-6B9C-4ABD-87B7-D74134C6304A,written,
ready,478280,Q2164862,Cuneiform Artifact CDLI Seals 011486 (physical),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164862$348FC01F-C49F-4B98-BA66-4A1F0C19CCA2,Q2164862$6D388DDF-1FF9-4708-9FF6-0EAF780F3C4D,written,
ready,499446,Q2163445,"Cuneiform Artifact RIME 3/2.01.03.15, ex. add56",P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163445$75FF4914-DE5D-4584-BA9B-1B1F5CA18E09,Q2163445$D3A3ADE3-8017-481E-9199-CB6503C5B34E,written,
ready,504596,Q2168291,Cuneiform Artifact CDLI Seals 013407 (physical),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168291$A72C0087-0304-41F6-87BA-D1DCC99C54F4,Q2168291$6F35050C-3125-427E-836F-992541569716,written,
ready,511491,Q2164758,Cuneiform Artifact CDLI Seals 013014 (physical),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164758$E94F99AE-A78D-4E29-922C-C5C1629383F5,Q2164758$809E5B97-21B0-4694-A66F-3CF68E5E4A4D,written,
ready,511540,Q2166641,Cuneiform Artifact CDLI Seals 013063 (physical),P853,Q512159,Late Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166641$6C06359E-0AC8-42BD-805D-7A4F8CFEB348,Q2166641$996D815F-1BCF-4C13-8ED5-7C7885F41BE8,written,
ready,515597,Q2164352,"Cuneiform Artifact CUSAS 40, 0813",P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164352$70D615C4-4C4F-490F-B804-2A09BD478EB4,Q2164352$75AC9E3D-4729-46FC-AA41-ACA26E61AA66,written,
ready,517007,Q2162122,Cuneiform Artifact CDLI Seals 013959 (composite),P853,Q512154,Middle Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162122$E5B80CDC-0CA1-4DD7-B0B9-19452C216679,Q2162122$DC0E85E6-17A8-4231-A880-7F7539F164A6,written,
ready,519672,Q2163113,Cuneiform Artifact CDLI Seals 014291 (composite),P853,Q512162,Persian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163113$C5E2B17F-E6DC-4430-9E96-48A21AB88B34,Q2163113$BB3B4D42-82CE-4CC5-9A80-27294E2D99B2,written,
